gene,importance_HER2+,importance_HR+,importance_Triple Neg,selection_freq
KRTAP13-4,0.006695,0.008032,0.003367,0.1533
UBE3AP2,0.006695,0.008032,0.003367,0.1533
KRTAP19-5,0.006695,0.008032,0.003367,0.1533
KRTAP15-1,0.006695,0.008032,0.003367,0.1533
KRTAP19-4,0.006695,0.008032,0.003367,0.1533
AC005632.2-2,0.006312,0.008006,0.006239,0.1250
HIST1H1T,0.003122,0.008004,0.005459,0.0800
HIST1H1C,0.003122,0.008004,0.005459,0.0800
HIST1H3C,0.003122,0.008004,0.005459,0.0800
HIST1H4B,0.003122,0.008004,0.005459,0.0800
HIST1H4C,0.003122,0.008004,0.005459,0.0800
HIST1H1A,0.003122,0.008004,0.005459,0.0800
HIST1H1PS2,0.003122,0.008004,0.005459,0.0800
TRIM38,0.003122,0.008004,0.005459,0.0800
HFE,0.003122,0.008004,0.005459,0.0800
HIST1H2BB,0.003122,0.008004,0.005459,0.0800
HIST1H3A,0.003122,0.008004,0.005459,0.0800
HIST1H3B,0.003122,0.008004,0.005459,0.0800
HIST1H2AB,0.003122,0.008004,0.005459,0.0800
HIST1H2BC,0.003122,0.008004,0.005459,0.0800
HIST1H1E,0.003122,0.008004,0.005459,0.0800
DNAJB3,0.008003,0.002273,0.004382,0.0283
UGT1A13P,0.008003,0.002273,0.004382,0.0283
UGT1A11P,0.008003,0.002273,0.004382,0.0283
EFHD1,0.008003,0.002273,0.004382,0.0283
AC106876.2,0.008003,0.002273,0.004382,0.0283
AC073254.6,0.008003,0.002273,0.004382,0.0283
NGEF,0.008003,0.002273,0.004382,0.0283
USP40,0.008003,0.002273,0.004382,0.0283
UGT1A12P,0.008003,0.002273,0.004382,0.0283
C2orf82,0.008003,0.002273,0.004382,0.0283
AC092165.4,0.008003,0.002273,0.004382,0.0283
AC064852.4-3,0.008003,0.002273,0.004382,0.0283
TIGD1,0.008003,0.002273,0.004382,0.0283
GIGYF2,0.008003,0.002273,0.004382,0.0283
AC064852.4-2,0.008003,0.002273,0.004382,0.0283
HJURP,0.008003,0.002273,0.004382,0.0283
UGT1A2P,0.008003,0.002273,0.004382,0.0283
CHRNG,0.008003,0.002273,0.004382,0.0283
AC114812.10,0.008003,0.002273,0.004382,0.0283
AC064852.4-1,0.008003,0.002273,0.004382,0.0283
DGKD,0.008003,0.002273,0.004382,0.0283
SPP2,0.008003,0.002273,0.004382,0.0283
ATG16L1,0.008003,0.002273,0.004382,0.0283
TRPM8,0.008003,0.002273,0.004382,0.0283
UGT1A8,0.008003,0.002273,0.004382,0.0283
EIF4E2,0.008003,0.002273,0.004382,0.0283
AC114812.2,0.008003,0.002273,0.004382,0.0283
CHRND,0.008003,0.002273,0.004382,0.0283
HEATR7B1,0.008003,0.002273,0.004382,0.0283
INPP5D,0.008003,0.002273,0.004382,0.0283
SAG,0.008003,0.002273,0.004382,0.0283
KCNJ13,0.008003,0.002273,0.004382,0.0283
NEU2,0.008003,0.002273,0.004382,0.0283
AC114812.9,0.008003,0.002273,0.004382,0.0283
AC112697.4,0.008003,0.002273,0.004382,0.0283
OR6D2P,0.003318,0.005980,0.007987,0.0883
RP11-445N18.2,0.003318,0.005980,0.007987,0.0883
AL731567.6,0.003318,0.005980,0.007987,0.0883
C10orf10,0.003318,0.005980,0.007987,0.0883
ALOX5,0.003318,0.005980,0.007987,0.0883
C10orf25,0.003318,0.005980,0.007987,0.0883
ZNF22,0.003318,0.005980,0.007987,0.0883
RPS19P7,0.003318,0.005980,0.007987,0.0883
MARCH8,0.003318,0.005980,0.007987,0.0883
RP11-445N18.6,0.003318,0.005980,0.007987,0.0883
OR13A1,0.003318,0.005980,0.007987,0.0883
RP11-432I13.3,0.003318,0.005980,0.007987,0.0883
RP11-445N18.8,0.003318,0.005980,0.007987,0.0883
RASSF4,0.003318,0.005980,0.007987,0.0883
RP11-445N18.9,0.003318,0.005980,0.007987,0.0883
RP11-432I13.1,0.003318,0.005980,0.007987,0.0883
TMEM72,0.003318,0.005980,0.007987,0.0883
CAMK2B,0.006548,0.007984,0.004525,0.0300
AEBP1,0.006548,0.007984,0.004525,0.0300
PURB,0.006548,0.007984,0.004525,0.0300
UBE2D4,0.006548,0.007984,0.004525,0.0300
YKT6,0.006548,0.007984,0.004525,0.0300
STK17A,0.006548,0.007984,0.004525,0.0300
RAMP3,0.006548,0.007984,0.004525,0.0300
NUDCD3,0.006548,0.007984,0.004525,0.0300
AC091439.5-1,0.006548,0.007984,0.004525,0.0300
AC004985.2-1,0.006548,0.007984,0.004525,0.0300
MYO1G,0.006548,0.007984,0.004525,0.0300
C7orf44,0.006548,0.007984,0.004525,0.0300
H2AFV,0.006548,0.007984,0.004525,0.0300
AC004455.2-2,0.006548,0.007984,0.004525,0.0300
PGAM2,0.006548,0.007984,0.004525,0.0300
AC004951.5,0.006548,0.007984,0.004525,0.0300
AC004455.2-1,0.006548,0.007984,0.004525,0.0300
CCM2,0.006548,0.007984,0.004525,0.0300
BLVRA,0.006548,0.007984,0.004525,0.0300
AC004692.2,0.006548,0.007984,0.004525,0.0300
POLD2,0.006548,0.007984,0.004525,0.0300
AC004985.2-2,0.006548,0.007984,0.004525,0.0300
ZMIZ2,0.006548,0.007984,0.004525,0.0300
GCK,0.006548,0.007984,0.004525,0.0300
NPC1L1,0.006548,0.007984,0.004525,0.0300
SPDYE1,0.006548,0.007984,0.004525,0.0300
DBNL,0.006548,0.007984,0.004525,0.0300
MYL7,0.006548,0.007984,0.004525,0.0300
TBRG4,0.006548,0.007984,0.004525,0.0300
ADCY1,0.006548,0.007984,0.004525,0.0300
PPIA,0.006548,0.007984,0.004525,0.0300
OGDH,0.006548,0.007984,0.004525,0.0300
HECW1,0.006548,0.007984,0.004525,0.0300
TMED4,0.006548,0.007984,0.004525,0.0300
DDX56,0.006548,0.007984,0.004525,0.0300
AC004859.3,0.006548,0.007984,0.004525,0.0300
AC091439.5-2,0.006548,0.007984,0.004525,0.0300
AC004453.1,0.006548,0.007984,0.004525,0.0300
POLM,0.006548,0.007984,0.004525,0.0300
NACAD,0.006548,0.007984,0.004525,0.0300
MRPS24,0.006548,0.007984,0.004525,0.0300
ADRBK1,0.006065,0.007983,0.007561,0.4067
SSH3,0.006065,0.007983,0.007561,0.4067
ANKRD13D,0.006065,0.007983,0.007561,0.4067
AC106011.3,0.007632,0.007958,0.003224,0.0933
AL391421.27-3,0.007939,0.004113,0.007274,0.0100
AL391421.27-5,0.007939,0.004113,0.007274,0.0100
AL391421.27-1,0.007939,0.004113,0.007274,0.0100
POLR3A,0.007939,0.004113,0.007274,0.0100
RP11-126H7.2,0.007939,0.004113,0.007274,0.0100
AL391421.27-2,0.007939,0.004113,0.007274,0.0100
AL391421.27-4,0.007939,0.004113,0.007274,0.0100
RPS24,0.007939,0.004113,0.007274,0.0100
RP11-157J13.1,0.007939,0.004113,0.007274,0.0100
TPO,0.002037,0.006813,0.007937,0.1817
TMEM18,0.002037,0.006813,0.007937,0.1817
MYT1L,0.002037,0.006813,0.007937,0.1817
AC093390.4,0.002037,0.006813,0.007937,0.1817
SNTG2,0.002037,0.006813,0.007937,0.1817
PXDN,0.002037,0.006813,0.007937,0.1817
AC096971.2-2,0.002351,0.004792,0.007936,0.0600
AC104445.2,0.002351,0.004792,0.007936,0.0600
AC104449.3,0.002351,0.004792,0.007936,0.0600
MITF,0.002351,0.004792,0.007936,0.0600
AC134025.2,0.002351,0.004792,0.007936,0.0600
AC104633.2,0.002351,0.004792,0.007936,0.0600
JARID1A,0.007932,0.003553,0.006972,0.0583
MESDC2,0.006181,0.007926,0.007125,0.0767
TMC3,0.006181,0.007926,0.007125,0.0767
C15orf26,0.006181,0.007926,0.007125,0.0767
hsa-mir-549,0.006181,0.007926,0.007125,0.0767
STARD5,0.006181,0.007926,0.007125,0.0767
AC068870.17,0.006181,0.007926,0.007125,0.0767
MESDC1,0.006181,0.007926,0.007125,0.0767
IL16,0.006181,0.007926,0.007125,0.0767
GRIK2,0.002136,0.007924,0.004115,0.0517
AP002530.2,0.002136,0.007924,0.004115,0.0517
AL357058.10,0.002136,0.007924,0.004115,0.0517
AL121588.24,0.003445,0.007410,0.007908,0.0033
RP1-54G6.1,0.003445,0.007410,0.007908,0.0033
AL031661.28-1,0.003445,0.007410,0.007908,0.0033
MAFB,0.003445,0.007410,0.007908,0.0033
HSPEP1,0.003445,0.007410,0.007908,0.0033
AC008829.7,0.007907,0.005744,0.005493,0.1033
AC109486.2-2,0.007907,0.005744,0.005493,0.1033
ELOVL7,0.007907,0.005744,0.005493,0.1033
hsa-mir-582,0.007907,0.005744,0.005493,0.1033
AC104113.3,0.007907,0.005744,0.005493,0.1033
DEPDC1B,0.007907,0.005744,0.005493,0.1033
AC109486.2-1,0.007907,0.005744,0.005493,0.1033
ERCC8,0.007907,0.005744,0.005493,0.1033
AL512427.10,0.005243,0.007906,0.006891,0.0383
AL590227.13,0.005243,0.007906,0.006891,0.0383
AC092814.2-1,0.002117,0.005909,0.007906,0.0767
RD3,0.002117,0.005909,0.007906,0.0767
RP11-384C4.3,0.002117,0.005909,0.007906,0.0767
RP11-354K1.3,0.002117,0.005909,0.007906,0.0767
C1orf97,0.002117,0.005909,0.007906,0.0767
RP11-565J7.1,0.002117,0.005909,0.007906,0.0767
PPP2R5A,0.002117,0.005909,0.007906,0.0767
NEK2,0.002117,0.005909,0.007906,0.0767
INTS7,0.002117,0.005909,0.007906,0.0767
AL590101.9,0.002117,0.005909,0.007906,0.0767
RP11-318L16.4,0.002117,0.005909,0.007906,0.0767
RP11-348H3.4,0.002117,0.005909,0.007906,0.0767
LPGAT1,0.002117,0.005909,0.007906,0.0767
AC096637.1-1,0.002117,0.005909,0.007906,0.0767
SLC30A1,0.002117,0.005909,0.007906,0.0767
RCOR3,0.002117,0.005909,0.007906,0.0767
TRAF5,0.002117,0.005909,0.007906,0.0767
AC092017.2,0.002117,0.005909,0.007906,0.0767
AL606468.8,0.002117,0.005909,0.007906,0.0767
RP11-348H3.2,0.002117,0.005909,0.007906,0.0767
ATF3,0.002117,0.005909,0.007906,0.0767
SNFT,0.002117,0.005909,0.007906,0.0767
TATDN3,0.002117,0.005909,0.007906,0.0767
C1orf227,0.002117,0.005909,0.007906,0.0767
AC092803.2,0.002117,0.005909,0.007906,0.0767
FAM71A,0.002117,0.005909,0.007906,0.0767
AC104333.2,0.002117,0.005909,0.007906,0.0767
RP11-543B16.1,0.002117,0.005909,0.007906,0.0767
RP11-543B16.2,0.002117,0.005909,0.007906,0.0767
DTL,0.002117,0.005909,0.007906,0.0767
TMEM206,0.002117,0.005909,0.007906,0.0767
RP11-348H3.5,0.002117,0.005909,0.007906,0.0767
AL356310.5,0.002117,0.005909,0.007906,0.0767
NENF,0.002117,0.005909,0.007906,0.0767
NSL1,0.002117,0.005909,0.007906,0.0767
RP11-338C15.2,0.002117,0.005909,0.007906,0.0767
RP11-169O17.1,0.007894,0.003250,0.002471,0.0633
C1QTNF9,0.007894,0.003250,0.002471,0.0633
RP11-756A22.4,0.007894,0.003250,0.002471,0.0633
CENPJ,0.007894,0.003250,0.002471,0.0633
AL359538.8-1,0.007894,0.003250,0.002471,0.0633
NUPL1,0.007894,0.003250,0.002471,0.0633
RP11-380N8.1,0.007894,0.003250,0.002471,0.0633
PABPC3,0.007894,0.003250,0.002471,0.0633
AL138815.6-2,0.007894,0.003250,0.002471,0.0633
ATP12A,0.007894,0.003250,0.002471,0.0633
RP11-206I15.2,0.007894,0.003250,0.002471,0.0633
MTMR6,0.007894,0.003250,0.002471,0.0633
AL138815.6-1,0.007894,0.003250,0.002471,0.0633
TMEM46,0.007894,0.003250,0.002471,0.0633
RNF17,0.007894,0.003250,0.002471,0.0633
ATP8A2,0.007894,0.003250,0.002471,0.0633
RP11-534K14.1,0.007894,0.003250,0.002471,0.0633
RP11-165I9.7,0.007894,0.003250,0.002471,0.0633
PARP4,0.007894,0.003250,0.002471,0.0633
FAM123A,0.007894,0.003250,0.002471,0.0633
AL590787.24,0.007894,0.003250,0.002471,0.0633
RP11-307N16.2,0.007894,0.003250,0.002471,0.0633
AL157366.12,0.007894,0.003250,0.002471,0.0633
AL354798.13,0.007894,0.003250,0.002471,0.0633
RPL34P27,0.007894,0.003250,0.002471,0.0633
RP11-31H2.2,0.007894,0.003250,0.002471,0.0633
RP11-556N21.2,0.007894,0.003250,0.002471,0.0633
AL359538.8-2,0.007894,0.003250,0.002471,0.0633
RP11-534K14.2,0.007894,0.003250,0.002471,0.0633
AP002498.3,0.007151,0.007564,0.007892,0.1450
AC126327.6-1,0.007052,0.007889,0.006419,0.1000
ZNHIT3,0.007052,0.007889,0.006419,0.1000
MYO19,0.007052,0.007889,0.006419,0.1000
AL451069.34,0.007863,0.004385,0.007166,0.0483
JAKMIP3,0.007863,0.004385,0.007166,0.0483
PWWP2B,0.007863,0.004385,0.007166,0.0483
AL355500.20-1,0.007863,0.004385,0.007166,0.0483
PPP2R2D,0.007863,0.004385,0.007166,0.0483
AL590105.19,0.007863,0.004385,0.007166,0.0483
AL450307.18,0.007863,0.004385,0.007166,0.0483
AL512622.9,0.007863,0.004385,0.007166,0.0483
BNIP3,0.007863,0.004385,0.007166,0.0483
STK32C,0.007863,0.004385,0.007166,0.0483
LRRC27,0.007863,0.004385,0.007166,0.0483
DPYSL4,0.007863,0.004385,0.007166,0.0483
TCERG1L,0.007863,0.004385,0.007166,0.0483
C10orf91,0.007863,0.004385,0.007166,0.0483
AC026448.5-2,0.003507,0.002053,0.007859,0.0717
AC097522.4-1,0.003507,0.002053,0.007859,0.0717
SCFD2,0.003507,0.002053,0.007859,0.0717
RASL11B,0.003507,0.002053,0.007859,0.0717
AC026448.5-1,0.003507,0.002053,0.007859,0.0717
USP46,0.003507,0.002053,0.007859,0.0717
AC104066.3-1,0.003507,0.002053,0.007859,0.0717
C7orf66,0.006653,0.007854,0.005781,0.0983
COG5,0.006653,0.007854,0.005781,0.0983
AC005048.2,0.006653,0.007854,0.005781,0.0983
LAMB4,0.006653,0.007854,0.005781,0.0983
AC004142.2-2,0.006653,0.007854,0.005781,0.0983
DNAJB9,0.006653,0.007854,0.005781,0.0983
NRCAM,0.006653,0.007854,0.005781,0.0983
AC004142.2-1,0.006653,0.007854,0.005781,0.0983
SLC26A4,0.006653,0.007854,0.005781,0.0983
AC005161.1,0.006653,0.007854,0.005781,0.0983
LRRN3,0.006653,0.007854,0.005781,0.0983
SLC26A3,0.006653,0.007854,0.005781,0.0983
THAP5,0.006653,0.007854,0.005781,0.0983
DUS4L,0.006653,0.007854,0.005781,0.0983
AC004855.1,0.006653,0.007854,0.005781,0.0983
DLD,0.006653,0.007854,0.005781,0.0983
BCAP29,0.006653,0.007854,0.005781,0.0983
PNPLA8,0.006653,0.007854,0.005781,0.0983
HBP1,0.006653,0.007854,0.005781,0.0983
CBLL1,0.006653,0.007854,0.005781,0.0983
LAMB1,0.006653,0.007854,0.005781,0.0983
AC005046.3,0.006653,0.007854,0.005781,0.0983
GPR22,0.006653,0.007854,0.005781,0.0983
AC004492.1,0.006653,0.007854,0.005781,0.0983
GSTT2,0.007852,0.006098,0.002176,0.0667
DDT,0.007852,0.006098,0.002176,0.0667
AP000351.4,0.007852,0.006098,0.002176,0.0667
C10orf72,0.007000,0.006581,0.007846,0.0517
WDFY4,0.007000,0.006581,0.007846,0.0517
RPL13AP19,0.007000,0.006581,0.007846,0.0517
DRGX,0.007000,0.006581,0.007846,0.0517
ERCC6,0.007000,0.006581,0.007846,0.0517
RP11-507K13.4,0.007000,0.006581,0.007846,0.0517
LRRC18,0.007000,0.006581,0.007846,0.0517
OGDHL,0.007000,0.006581,0.007846,0.0517
PGBD3,0.007000,0.006581,0.007846,0.0517
MAPK8,0.007000,0.006581,0.007846,0.0517
RP11-541M12.3,0.007000,0.006581,0.007846,0.0517
FAM170B,0.007000,0.006581,0.007846,0.0517
ARHGAP22,0.007000,0.006581,0.007846,0.0517
AC027674.10,0.007000,0.006581,0.007846,0.0517
FRMPD2,0.007000,0.006581,0.007846,0.0517
C10orf53,0.007000,0.006581,0.007846,0.0517
C10orf71,0.007000,0.006581,0.007846,0.0517
C10orf128,0.007000,0.006581,0.007846,0.0517
CHAT,0.007000,0.006581,0.007846,0.0517
RP11-542E6.3,0.007000,0.006581,0.007846,0.0517
AC073366.4,0.007000,0.006581,0.007846,0.0517
SLC18A3,0.007000,0.006581,0.007846,0.0517
ECH1,0.006157,0.006703,0.007832,0.0550
RINL,0.006157,0.006703,0.007832,0.0550
LGALS4,0.006157,0.006703,0.007832,0.0550
CAPN12,0.006157,0.006703,0.007832,0.0550
LGALS7B,0.006157,0.006703,0.007832,0.0550
HNRNPL,0.006157,0.006703,0.007832,0.0550
LGALS7,0.006157,0.006703,0.007832,0.0550
U66059.1-3,0.005175,0.007108,0.007831,0.0267
U66059.1-16,0.005175,0.007108,0.007831,0.0267
U66059.1-13,0.005175,0.007108,0.007831,0.0267
U66060.1-7,0.005175,0.007108,0.007831,0.0267
U66059.1-21,0.005175,0.007108,0.007831,0.0267
U66060.1-3,0.005175,0.007108,0.007831,0.0267
U66060.1-8,0.005175,0.007108,0.007831,0.0267
U66059.1-4,0.005175,0.007108,0.007831,0.0267
U66060.1-12,0.005175,0.007108,0.007831,0.0267
U66060.1-10,0.005175,0.007108,0.007831,0.0267
U66059.1-6,0.005175,0.007108,0.007831,0.0267
U66059.1-15,0.005175,0.007108,0.007831,0.0267
U66059.1-12,0.005175,0.007108,0.007831,0.0267
U66059.1-8,0.005175,0.007108,0.007831,0.0267
U66060.1-9,0.005175,0.007108,0.007831,0.0267
U66059.1-17,0.005175,0.007108,0.007831,0.0267
U66060.1-2,0.005175,0.007108,0.007831,0.0267
U66059.1-22,0.005175,0.007108,0.007831,0.0267
U66060.1-4,0.005175,0.007108,0.007831,0.0267
U66059.1-14,0.005175,0.007108,0.007831,0.0267
U66060.1-1,0.005175,0.007108,0.007831,0.0267
U66059.1-1,0.005175,0.007108,0.007831,0.0267
U66059.1-7,0.005175,0.007108,0.007831,0.0267
TRBV5-4,0.005175,0.007108,0.007831,0.0267
U66060.1-11,0.005175,0.007108,0.007831,0.0267
U66059.1-20,0.005175,0.007108,0.007831,0.0267
U66060.1-6,0.005175,0.007108,0.007831,0.0267
U66059.1-18,0.005175,0.007108,0.007831,0.0267
U66060.1-13,0.005175,0.007108,0.007831,0.0267
U66059.1-5,0.005175,0.007108,0.007831,0.0267
U66059.1-19,0.005175,0.007108,0.007831,0.0267
U66060.1-5,0.005175,0.007108,0.007831,0.0267
MOXD2,0.005175,0.007108,0.007831,0.0267
U66059.1-2,0.005175,0.007108,0.007831,0.0267
U66059.1-9,0.005175,0.007108,0.007831,0.0267
TRB@,0.005175,0.007108,0.007831,0.0267
U66059.1-11,0.005175,0.007108,0.007831,0.0267
U66059.1-10,0.005175,0.007108,0.007831,0.0267
ARHGAP23,0.003310,0.007823,0.003685,0.0300
RP3-466I7.1,0.004885,0.007815,0.001977,0.1617
Z98742.5-1,0.004885,0.007815,0.001977,0.1617
RP1-128O3.5,0.004885,0.007815,0.001977,0.1617
RP1-191J18.3,0.004885,0.007815,0.001977,0.1617
LACE1,0.004885,0.007815,0.001977,0.1617
RP11-72I2.1,0.004885,0.007815,0.001977,0.1617
RP1-191J18.2,0.004885,0.007815,0.001977,0.1617
SNX3,0.004885,0.007815,0.001977,0.1617
OSTM1,0.004885,0.007815,0.001977,0.1617
RP1-191J18.65,0.004885,0.007815,0.001977,0.1617
FOXO3,0.004885,0.007815,0.001977,0.1617
RP11-249L21.2,0.004885,0.007815,0.001977,0.1617
RPL3P7,0.004885,0.007815,0.001977,0.1617
AL024507.7,0.004885,0.007815,0.001977,0.1617
SEC63,0.004885,0.007815,0.001977,0.1617
NR2E1,0.004885,0.007815,0.001977,0.1617
RP11-697G4.3,0.004885,0.007815,0.001977,0.1617
ZNF259P,0.004885,0.007815,0.001977,0.1617
RP11-249L21.4,0.004885,0.007815,0.001977,0.1617
Z95118.1,0.004885,0.007815,0.001977,0.1617
RP1-128O3.6,0.004885,0.007815,0.001977,0.1617
ARMC2,0.004885,0.007815,0.001977,0.1617
PRKCA,0.005354,0.007808,0.004392,0.0817
AC009452.21-1,0.005354,0.007808,0.004392,0.0817
CAPZA2,0.005960,0.002895,0.007798,0.2033
AC002066.2,0.005960,0.002895,0.007798,0.2033
AC002542.2,0.005960,0.002895,0.007798,0.2033
LSM8,0.005960,0.002895,0.007798,0.2033
WNT2,0.005960,0.002895,0.007798,0.2033
AC002543.2,0.005960,0.002895,0.007798,0.2033
CAV1,0.005960,0.002895,0.007798,0.2033
TES,0.005960,0.002895,0.007798,0.2033
AC003045.1,0.005960,0.002895,0.007798,0.2033
AC006326.4,0.005960,0.002895,0.007798,0.2033
ST7OT4,0.005960,0.002895,0.007798,0.2033
CFTR,0.005960,0.002895,0.007798,0.2033
CTTNBP2,0.005960,0.002895,0.007798,0.2033
AC006926.1,0.005960,0.002895,0.007798,0.2033
TFEC,0.005960,0.002895,0.007798,0.2033
AC106873.3-1,0.005960,0.002895,0.007798,0.2033
AC106873.2,0.005960,0.002895,0.007798,0.2033
AC002543.1,0.005960,0.002895,0.007798,0.2033
MET,0.005960,0.002895,0.007798,0.2033
AC007568.1,0.005960,0.002895,0.007798,0.2033
AC073626.7,0.005960,0.002895,0.007798,0.2033
ANKRD7,0.005960,0.002895,0.007798,0.2033
AC000111.5,0.005960,0.002895,0.007798,0.2033
AC006326.2,0.005960,0.002895,0.007798,0.2033
PPP1R3A,0.005960,0.002895,0.007798,0.2033
MDFIC,0.005960,0.002895,0.007798,0.2033
AC000111.4,0.005960,0.002895,0.007798,0.2033
AC006326.3,0.005960,0.002895,0.007798,0.2033
AC092148.6,0.005960,0.002895,0.007798,0.2033
ST7,0.005960,0.002895,0.007798,0.2033
CAV2,0.005960,0.002895,0.007798,0.2033
AC006326.5,0.005960,0.002895,0.007798,0.2033
FOXP2,0.005960,0.002895,0.007798,0.2033
ASZ1,0.005960,0.002895,0.007798,0.2033
AC068610.4,0.005960,0.002895,0.007798,0.2033
C11orf76,0.005718,0.006942,0.007792,0.1617
RPL15P3,0.003421,0.005085,0.007790,0.0683
AL591969.4,0.003421,0.005085,0.007790,0.0683
RP11-127P7.2,0.003421,0.005085,0.007790,0.0683
NOL7,0.003421,0.005085,0.007790,0.0683
AL354680.14,0.003421,0.005085,0.007790,0.0683
C6orf114,0.003421,0.005085,0.007790,0.0683
PHACTR1,0.003421,0.005085,0.007790,0.0683
TBC1D7,0.003421,0.005085,0.007790,0.0683
RNF182,0.003421,0.005085,0.007790,0.0683
CD83,0.003421,0.005085,0.007790,0.0683
GFOD1,0.003421,0.005085,0.007790,0.0683
SIRT5,0.003421,0.005085,0.007790,0.0683
AL008729.1-1,0.003421,0.005085,0.007790,0.0683
RPS4P7,0.003421,0.005085,0.007790,0.0683
RANBP9,0.003421,0.005085,0.007790,0.0683
AL355137.23-1,0.003421,0.005085,0.007790,0.0683
CCDC90A,0.003421,0.005085,0.007790,0.0683
AC090079.6,0.007786,0.007588,0.006068,0.0233
CTGLF10P,0.003501,0.005232,0.007779,0.0450
RP11-358L16.4,0.003501,0.005232,0.007779,0.0450
FAM179B,0.002895,0.006018,0.007778,0.1383
AL121809.6-1,0.002895,0.006018,0.007778,0.1383
AL121809.6-2,0.002895,0.006018,0.007778,0.1383
KLHL28,0.002895,0.006018,0.007778,0.1383
C14orf106,0.002895,0.006018,0.007778,0.1383
FKBP3,0.002895,0.006018,0.007778,0.1383
C14orf28,0.002895,0.006018,0.007778,0.1383
FANCM,0.002895,0.006018,0.007778,0.1383
PRPF39,0.002895,0.006018,0.007778,0.1383
AC008620.12-4,0.002467,0.007767,0.006219,0.1767
AC008620.12-1,0.002467,0.007767,0.006219,0.1767
AC008620.12-2,0.002467,0.007767,0.006219,0.1767
TRIM7,0.002467,0.007767,0.006219,0.1767
TRIM52,0.002467,0.007767,0.006219,0.1767
AC008620.12-3,0.002467,0.007767,0.006219,0.1767
OR2V2,0.002467,0.007767,0.006219,0.1767
TRIM41,0.002467,0.007767,0.006219,0.1767
GNB2L1,0.002467,0.007767,0.006219,0.1767
BTNL9,0.002467,0.007767,0.006219,0.1767
GJE1,0.007763,0.006191,0.006503,0.2400
NMBR,0.007763,0.006191,0.006503,0.2400
VTA1,0.007763,0.006191,0.006503,0.2400
RP11-45B20.2,0.007750,0.005064,0.005989,0.0633
AL445985.10-1,0.007750,0.005064,0.005989,0.0633
RP11-309I15.2,0.007750,0.005064,0.005989,0.0633
AL359736.19,0.007750,0.005064,0.005989,0.0633
AL445985.10-2,0.007750,0.005064,0.005989,0.0633
RP11-173N17.2,0.007750,0.005064,0.005989,0.0633
AC138356.3-1,0.007747,0.002573,0.004684,0.0667
ERLIN2,0.007747,0.002573,0.004684,0.0667
ZNF703,0.007747,0.002573,0.004684,0.0667
AC138356.3-2,0.007747,0.002573,0.004684,0.0667
AC137579.3-1,0.007747,0.002573,0.004684,0.0667
RP4-590F24.2,0.006834,0.007723,0.006155,0.0750
TRIM33,0.006834,0.007723,0.006155,0.0750
AP4B1,0.006834,0.007723,0.006155,0.0750
RP11-343L14.1,0.006834,0.007723,0.006155,0.0750
OLFML3,0.006834,0.007723,0.006155,0.0750
RP4-591B8.2,0.006834,0.007723,0.006155,0.0750
DCLRE1B,0.006834,0.007723,0.006155,0.0750
SYT6,0.006834,0.007723,0.006155,0.0750
AL132766.13-1,0.004151,0.007713,0.005530,0.1150
RP3-433F14.2,0.004151,0.007713,0.005530,0.1150
RP11-173O8.1,0.004151,0.007713,0.005530,0.1150
AL138731.10,0.004151,0.007713,0.005530,0.1150
RP3-433F14.1,0.004151,0.007713,0.005530,0.1150
RP11-538A16.1,0.004151,0.007713,0.005530,0.1150
AL132766.13-2,0.004151,0.007713,0.005530,0.1150
RP11-40G16.1,0.004151,0.007713,0.005530,0.1150
AL132766.13-3,0.004151,0.007713,0.005530,0.1150
EPHA7,0.004151,0.007713,0.005530,0.1150
AL589947.3-1,0.004151,0.007713,0.005530,0.1150
THSD4,0.005996,0.005025,0.007695,0.2000
AC009269.6,0.005996,0.005025,0.007695,0.2000
NR2E3,0.005996,0.005025,0.007695,0.2000
AC104943.8,0.005996,0.005025,0.007695,0.2000
AC013752.10,0.005996,0.005025,0.007695,0.2000
LARP6,0.005996,0.005025,0.007695,0.2000
THAP10,0.005996,0.005025,0.007695,0.2000
LRRC49,0.005996,0.005025,0.007695,0.2000
RPL17P33,0.005996,0.005025,0.007695,0.2000
AC108861.4,0.005996,0.005025,0.007695,0.2000
AC104938.7-1,0.005996,0.005025,0.007695,0.2000
snoR38,0.007680,0.007088,0.004715,0.0417
HNF1B,0.003365,0.007670,0.006031,0.0517
DDX52,0.003365,0.007670,0.006031,0.0517
FOXF2,0.003225,0.006529,0.007667,0.0483
RASGEF1C,0.004199,0.007663,0.007210,0.2000
OR2Y1,0.004199,0.007663,0.007210,0.2000
MAPK9,0.004199,0.007663,0.007210,0.2000
MGAT1,0.004199,0.007663,0.007210,0.2000
AC122713.2,0.004199,0.007663,0.007210,0.2000
GFPT2,0.004199,0.007663,0.007210,0.2000
FLT4,0.004199,0.007663,0.007210,0.2000
SCGB3A1,0.004199,0.007663,0.007210,0.2000
CNOT6,0.004199,0.007663,0.007210,0.2000
GGTLA1,0.001703,0.007029,0.007662,0.0567
AP000354.4,0.001703,0.007029,0.007662,0.0567
AP000354.3,0.001703,0.007029,0.007662,0.0567
SUSD2,0.001703,0.007029,0.007662,0.0567
CABIN1,0.001703,0.007029,0.007662,0.0567
AP000354.1,0.001703,0.007029,0.007662,0.0567
POM121L9P,0.001703,0.007029,0.007662,0.0567
AC136704.9-1,0.004664,0.006328,0.007655,0.0900
